beta.HCH,pp.DDE,PFOA,PFNA
-1.849550591,1.159332539,1.424188947,0.781922787
-1.849550591,0.314446596,1.051502756,0.411362514
-0.158687208,1.111776764,1.172635571,0.715045752
-0.529834006,0.927559497,1.622062507,0.993843623
-1.849550591,0.162175937,1.287710808,0.650238326
-1.16237544,0.136375792,1.415706117,0.728759774
-0.82205747,0.677067168,1.531846468,0.765028885
-0.206294027,0.667144562,1.204784239,0.438272224
-0.439286329,0.741726953,0.85434182,0.249983232
-1.849550591,0.714614724,1.401763623,0.931857954
-0.964455912,0.409627213,1.413006525,0.675960751
-1.849550591,0.4900428,1.559115033,0.806382808
-1.849550591,-0.277942229,0.866232549,0.157433218
-0.387146379,0.256787729,0.929440707,-0.122240902
-0.266971352,0.88857959,1.127981761,0.281919827
-1.849550591,0.590830693,1.136932165,0.510848701
-1.849550591,0.217246992,1.150932444,0.566360822
-1.849550591,0.651171366,1.349859905,0.690423025
-1.849550591,0.247629621,0.937139196,0.238065701
0.239785314,1.303324208,1.310520771,0.702429581
-1.183692951,0.069722851,1.257347978,0.721658584
-1.849550591,0.062732363,1.476805346,0.866793668
-0.468651491,0.749540259,1.184283809,0.561637025
-0.721524055,0.680500135,1.31388434,0.783653081
0.092398834,0.535214865,1.340340548,0.586324397
-0.731288191,0.756572785,1.22570684,0.728459529
-0.303860151,0.576359784,1.250667282,0.788923297
-1.849550591,0.907808924,1.363475162,0.862504764
-1.062054546,0.464662596,1.345399589,0.529905619
-0.285200041,0.342183052,0.917962579,0.192706425
-0.401082736,0.726234413,1.328227233,0.498532761
-1.849550591,0.458343184,1.341811874,0.612163306
-1.123939874,0.106425911,1.525002757,0.687340006
-1.849550591,0.541803821,1.353042516,0.568557785
-1.849550591,-0.111202933,1.116476428,0.24042726
-0.593586533,0.753708708,1.31542531,0.652473978
-0.721252075,0.34786508,0.984433914,0.31282321
-1.121003827,0.356827411,1.415811879,0.602565803
-0.319808347,0.32080753,1.264942517,0.489604342
-1.849550591,0.941469194,1.480725748,0.726789184
-0.859412023,0.409116777,1.0306598,0.242243037
-1.849550591,0.018076064,0.965135394,0.154256629
-0.499357764,0.745666574,1.436379754,0.602770253
-0.338583317,0.409566334,1.063584896,0.504878044
0.17752912,0.685504581,1.132426938,0.55598418
-1.849550591,0.179135105,1.006607162,0.371715337
-1.849550591,0.388403184,1.193233075,0.597264731
-0.500051604,0.779247977,1.418450106,0.539801689
-1.849550591,0.417214196,1.514792728,0.508972072
-0.503994829,0.162209829,1.542684434,0.771713765
-1.849550591,0.485366466,1.187525297,0.487199879
-1.849550591,0.676807883,1.643698847,0.778978955
-1.849550591,0.336319616,1.016110311,0.367112816
-0.563911229,0.454881463,1.056596028,0.188668264
-1.849550591,0.576652272,0.899989888,0.294619237
-1.588589716,0.289590011,0.956005202,-0.05256318
-1.849550591,-0.541588799,0.862437382,0.035867459
-0.107128372,0.915531085,0.752716332,0.054722746
-1.849550591,0.00402026,0.856607811,0.220956271
-0.697021426,0.030342901,0.738217286,-0.269356595
-1.098011195,-0.496859158,0.480727728,-0.433270463
0.376576957,0.45565935,0.561157781,-0.021615131
-0.494714326,0.299997319,1.016875605,0.10149734
0.128835283,0.257618585,0.816793472,0.144011318
-1.849550591,-0.206727723,0.774614155,-0.049344847
-0.393995043,0.354242934,0.760863508,-0.039705124
-1.849550591,-0.056060536,0.519065052,-0.037064081
-0.996970529,0.126488571,0.856615711,0.221223418
-0.511741191,0.055990035,0.876607935,0.166211368
0.103596331,0.953725547,0.695807688,-0.06985241
-0.121319008,0.53541378,0.697499178,0.218763885
0.280635271,0.332721164,0.810334087,0.26448011
-1.019579393,0.258157067,0.913049358,0.165457649
-0.691862621,0.562994308,0.431781325,-0.202044875
-1.328757378,0.000463526,0.691204599,-0.099213446
-0.994455679,0.079077001,0.625737469,-0.059256453
-0.522721476,0.324441557,0.922240067,0.025215457
-0.307109037,0.578507412,0.353256244,-0.209360372
-0.881506967,0.265227057,0.928064055,0.0889779
0.320270946,0.682330131,0.683030822,0.138539573
-0.320865492,0.451433353,0.727117012,0.169380457
-0.810080927,0.64820654,0.526122087,-0.454214738
-1.849550591,-0.208519884,0.444445685,-0.341479071
-0.803979159,0.507339202,0.636839519,-0.132527604
-0.616364132,0.409188947,0.790660701,0.216431784
-0.312560225,0.76088217,0.680541148,0.126382697
-1.849550591,-0.06295879,0.446383839,-0.192020934
-0.859517742,0.177609114,0.497830691,-0.25171157
-1.117161852,0.014606169,0.331823236,-0.414779154
-1.277366077,-0.075953434,0.831602038,-0.110270251
-0.771334604,0.261694065,0.941006158,-0.032633053
-0.15718822,0.452635459,0.453506172,0.017596516
-0.759318742,0.087073153,0.801057873,0.313451889
-0.725787244,0.407215089,0.850044228,0.024876207
-0.479450968,0.465984795,0.952454337,0.318455127
-0.704328946,0.241499428,0.81990017,-0.065719807
0.368723749,0.780896705,0.857802199,0.115079954
-0.669789215,0.475874489,1.206507787,0.463000561
-1.152972084,0.119658167,0.718561662,-0.321108713
-0.254562951,0.622572651,0.968160731,0.039920633
-1.063989204,0.000390689,0.51763898,-0.362075113
-0.839831707,0.470660352,0.971595908,0.351321776
-0.148802824,0.236575046,0.778883295,0.296880102
0.098706876,0.518532004,0.670585257,0.040232114
0.041511009,0.317062691,0.826581539,0.223205869
-0.587066379,0.679594283,0.906168751,0.05146056
-0.141707895,0.405507157,0.567708402,-0.168186626
-0.136997946,0.958358599,1.232137147,0.598609996
-0.000767259,0.921599636,0.676173581,-0.075557749
-0.36385842,0.437930237,0.934169827,0.105299183
-0.45111186,0.416524263,0.875250218,0.060747111
-1.234946569,0.053609812,0.971631614,0.374262454
-0.183527019,0.427060111,1.039449851,0.309574598
-0.837259175,0.454196579,1.014603466,0.064681301
-0.776661066,0.570274934,0.962280547,0.296210748
-0.073496386,1.123375494,1.063685861,0.401310239
-0.510529208,0.220068285,0.946646261,-0.030880289
-0.616769913,0.616581835,1.237314904,0.570582857
0.197714985,0.735479157,1.135598472,0.328929236
-0.479010578,0.705064707,0.746607125,-0.052045324
-0.348462578,0.56117716,1.083955832,0.300123498
0.006467217,0.494170344,0.937908728,0.253277789
-0.019043244,1.729728281,0.819519257,0.247010607
-0.284665316,1.10968483,0.62860602,0.134341923
-0.460735664,0.631352436,0.76007993,0.27816218
-0.518083471,-0.046686833,0.748652135,0.126276567
-0.42433982,0.690682045,0.576585053,-0.062598807
0.648948525,0.76108388,0.679941018,-0.080415036
-1.288192771,0.147042193,0.677773685,0.253427465
0.586329693,0.965630983,0.833828104,0.10253527
0.5927843,0.825752886,0.55264407,0.099654089
-0.787053308,0.264564651,0.871762225,-0.038724989
-0.326144206,0.340201469,0.746698581,-0.104063314
-0.245002238,0.985776643,0.876272985,0.183914061
-0.387958255,0.71216548,0.494497404,-0.219048368
0.262308675,0.7556729,0.357160475,-0.409894979
-0.282467104,0.968056846,0.676408817,-0.197733567
-1.849550591,0.691669293,1.012928054,0.079255094
-0.709742731,0.331832044,0.797799699,0.019754938
-0.545917729,0.157532317,0.631898521,-0.012009046
-1.849550591,-0.050286672,0.849394029,0.356398441
-0.632923758,0.183412212,0.657787143,0.128545275
-0.688575689,0.299206486,0.68533712,-0.05869091
-0.170564198,0.051106053,0.320422811,-0.639438117
-1.849550591,0.361368923,0.593313736,0.190965137
-0.169956948,0.516667559,-0.082970368,-0.3811474
0.316840445,0.9306692,0.758896181,0.134434665
-0.703627152,0.202915808,0.635943158,-0.239295271
-0.817846015,-0.039040544,0.410862209,-0.629173457
-0.790240649,0.552741671,0.82181293,0.079022338
-0.258139606,0.36138782,0.402063421,-0.349772973
-0.43985416,0.127639235,0.536919588,-0.144230065
-0.837883859,0.029769195,0.540670919,-0.097110008
-1.390537066,-0.332147312,0.451110952,-0.536503637
-1.295823594,0.113684472,0.616326313,0.044210993
-0.813247663,0.164349008,0.572080702,0.018118019
-1.134572091,-0.040279619,0.513151086,-0.401673936
-1.071759922,0.175873855,0.76230201,-0.027837917
-1.018603064,0.543739072,0.933557983,0.351876717
0.198106999,0.560498441,0.424868102,-0.210476012
-1.30510894,0.737812986,0.536094373,-0.369924064
0.173410987,0.602343796,0.761297576,-0.090288493
-1.237057864,0.367478864,0.524771012,-0.15448737
-0.41273815,0.700201653,0.639451921,-0.205457604
-0.098354265,0.481505294,0.920476808,0.001181877
-1.066952217,0.632661679,0.78255183,0.041338935
0.01097133,-0.109740733,0.792238165,0.234616941
-0.522817948,0.833997734,0.926030115,0.245202418
-0.615768089,1.08184253,0.618223099,-0.137840562
-0.690050616,0.568952287,0.395857186,-0.454795266
-1.253755128,0.412443747,0.637158171,-0.328549656
0.352327259,1.423891918,0.257561884,-0.630088707
-1.242603971,0.119865981,0.413129393,-0.565857624
0.073333362,0.899754861,1.354221255,-0.108922283
-1.017955021,0.270993091,0.599582154,-0.382005149
-1.458728448,0.449656846,0.855323241,-0.204791254
-0.769551079,1.087666087,0.7753828,-0.179734656
0.21343606,1.163889533,0.85036938,-0.085978441
-1.849550591,0.334483909,0.80423459,-0.069037866
0.000520841,1.028965517,0.518139158,-0.459432616
0.131278926,1.134184496,0.769603925,0.156240582
-0.678471152,0.989218936,0.871568477,0.172915596
-0.982326145,0.324525621,0.931970832,-0.219303278
-1.105960999,0.197321918,0.686089677,-0.399246027
-0.425652063,0.967162362,0.629661272,-0.131488242
-1.080372536,0.490018616,0.991947508,0.002371255
-1.849550591,1.546422969,0.379500182,-0.505589316
-0.609759072,0.969461211,0.785233227,0.088453396
1.057137175,1.497847059,0.842463596,0.080235043
-0.925732257,0.113826411,0.381733649,-0.288703175
-1.623014254,0.360364858,0.999373329,0.258466363
-0.438927176,0.881691847,0.803461391,0.00935253
-1.849550591,0.852943995,0.718293674,0.010916101
0.243385345,1.358436472,0.13480475,-0.688298534
-0.06363708,0.549916283,0.689483687,-0.341905047
-1.071568357,0.290424747,0.641098551,-0.244320653
-1.849550591,-2.451610582,0.602007166,-0.731182735
-0.633857323,0.517941083,0.351942188,-0.478945421
-1.174249419,-0.025995203,0.678686279,0.07263002
-0.282828973,0.523590405,0.327668197,-0.326690787
-1.169826813,0.127001401,0.84652416,-0.038548587
-0.058637664,0.777608043,0.667293036,-0.302496074
-0.845576027,0.64526503,0.621413197,-0.154571694
-0.271413445,0.199671353,0.840096783,-0.163093744
-0.540387342,0.311800332,0.542983645,-0.221133899
-0.904648929,-0.082629298,1.482952239,-0.345731883
0.677542353,1.198883037,0.408970319,0.112826087
-0.606198135,-0.031413487,0.720358156,0.210553345
-1.007080179,0.260519766,0.827425987,0.107034352
-0.756140559,0.357728452,0.788128811,0.204547606
-1.089608297,-0.598483138,0.914658193,-0.07862732
-1.849550591,-1.203625099,0.150680135,-0.88410284
-1.849550591,-0.388951441,0.642018296,-0.03202214
-0.214229534,0.638483026,0.406870996,-0.38854784
-0.878908945,-0.127530288,0.427113023,-0.417156376
-1.186016566,-0.026841735,1.13518547,-0.11121176
-0.542650173,0.338619671,0.639053672,0.117185704
-0.852381437,0.024566702,0.835300012,0.048796685
-0.176052542,0.654664229,0.624784245,-0.201266836
0.575249071,1.243466665,0.741610913,0.005503445
-1.849550591,0.16409231,0.737579533,-0.045053296
0.268882693,0.342313892,1.115716472,-0.055914959
-0.050611973,0.865357876,0.868699776,0.046905078
0.240182259,1.009592774,0.720274346,-0.114599851
-0.662090741,0.354182,0.717733508,-0.12108168
-0.204178697,0.717671763,0.682136741,-0.182295398
-0.605099896,0.607052388,0.941081101,0.197266646
-0.403987045,0.730440356,0.655150741,-0.245281385
-0.566095146,-0.334500941,0.482803493,-0.423636079
-0.123602189,0.551976531,0.448378641,-0.15692374
-1.849550591,-0.748577188,0.428624677,-0.464936966
-0.726318657,-0.48994386,0.211583326,-0.65951143
-1.07661843,-0.184077319,0.121131994,-0.354246864
-0.893226235,-0.118750389,0.215336315,0.213671481
-0.497503846,0.209238757,0.027618903,-0.654417725
-1.849550591,-0.547868771,1.289999882,0.020904438
-0.778567017,-0.40395853,-0.105327905,-0.359177279
-1.124491738,-0.194077487,0.172865063,-0.174416475
-0.317559162,0.100930771,0.293030036,-0.096736104
-0.638612368,0.280122733,0.10567994,-0.346610908
-0.732582915,-0.384643509,0.014111199,-0.720644816
-1.546069081,-0.466548045,0.19286979,-0.566499653
-0.595710275,0.085900967,0.120869207,-0.432488551
-0.403339896,-0.074670903,-0.062900301,-0.695896732
-0.513686332,-0.302374746,0.365957729,-0.732526217
-0.861622456,0.213615146,0.280540982,-0.085941647
0.060564518,0.278193638,0.479411172,0.09767723
-0.372078074,0.499067426,0.397466193,-0.146085041
-1.849550591,-0.792735519,0.443739543,-0.285873404
-0.780107947,-0.875750299,0.028592423,-0.970434717
-0.987628093,-0.644299875,-0.1302632,-0.651067397
-0.595405047,0.661140156,-0.008870124,-0.660184201
-0.875346112,-0.487751156,-0.130282792,-0.914993445
-0.151841344,0.39493992,0.483014113,0.051942939
-0.000387485,0.15214308,0.438633919,-0.068044702
-0.699534658,0.014269176,0.039449637,-0.661843385
-1.485399279,-0.359063587,0.325473311,-0.806187421
-1.154810697,0.511211094,0.061792566,-1.017218705
-0.636031546,-0.384080665,-0.149657291,-0.836227918
0.254529006,-0.159256359,-0.013770705,-0.026035729
0.171129796,0.453275919,0.011691674,-0.658118156
-0.837358784,-0.110331778,0.016479471,-0.231506578
-0.575009449,-0.045166881,0.339705665,-0.052688134
-0.438999972,0.087058055,0.260892937,-0.005419148
-0.497412525,0.103505871,0.386766235,-0.134201796
-1.477103315,-0.752915109,0.251952967,-0.985396421
-1.030940111,-0.336487742,0.176843602,-0.546274169
-1.849550591,-0.49602482,0.188045156,-0.687239589
-1.144045972,-0.34985737,0.339216468,-0.633543561
-1.40122128,-0.143123068,0.371119844,-0.274321145
-0.690203772,0.224089535,2.20975043,-0.403942183
0.017890112,-0.126319735,0.285334195,-0.241820425
-1.347732183,-0.399763586,-0.172582811,-0.518724322
-0.225097266,-0.107303233,0.2884669,-0.219793928
0.260995505,0.856031517,0.349833134,-0.228460962
-1.849550591,-0.312722327,0.035512834,-0.901615994
-0.889759943,-0.146778524,0.060219841,-0.509305475
-1.503870274,-0.540610685,-0.114183116,-0.849461273
-0.989150097,-0.126269848,0.232595578,-0.191836232
-1.849550591,-1.115844352,0.009086955,-0.692455795
-0.343385471,-0.160227643,0.488521606,-0.981640605
-1.362136065,-0.371283563,0.041221023,-0.961483208
-1.020879867,-0.369528999,0.248767524,-0.595011786
-1.428414087,-0.7096218,0.083393066,-0.732802868
-1.633624016,-0.970849271,0.209785977,-0.454308008
-0.11798825,0.213574864,0.662159494,0.039118948
-1.143597079,-0.369595476,-0.312575207,-0.501632776
-0.730896031,-0.288641233,0.100140567,-0.890589145
-0.77522409,0.037935205,0.205393718,-0.543676353
-1.284344818,-0.414172435,0.411749314,-0.568397622
-0.075653252,0.733910824,0.230513572,-0.46827496
-0.56394426,0.262245068,-0.054942507,-0.031375376
-0.487551639,-0.077156582,0.132700888,-0.457629484
-0.470360481,-1.017879356,-0.004495409,-0.581463455
-0.666797524,0.202681432,-0.147702385,-0.56695578
0.415977397,0.783082597,0.177355903,0.15118348
-0.670432009,0.043267635,0.340129782,-0.348447059
-0.206913573,0.005161092,-0.047135419,-0.61293675
-0.717251768,0.208712864,0.12495439,-0.465828014
-1.003635971,-0.347278696,-0.233979283,-0.882156122
-0.106895825,0.435223849,-0.276614562,-0.382056274
-0.019513991,0.369576865,0.519293041,0.062862038
-0.80651688,0.069424535,0.041800431,-0.782759785
-0.560828579,0.191865416,-0.524682419,-1.087194612
-0.198780609,0.118070022,0.293381935,-0.575568664
-0.27408396,0.258195768,0.186548111,-0.665858336
-0.466428095,0.057613546,-0.145006657,-0.961155485
-0.507667525,-0.165302962,-0.032806859,-0.277164568
-0.841348932,0.431738015,-0.031730142,-0.912794884
-0.694479788,0.232226339,0.230665154,-0.395923877
-1.22594353,-0.111165316,0.033382644,-0.405836952
0.158414289,0.804353153,-0.020699497,-0.563816276
-0.787612756,-0.640075415,0.244107766,-0.098402532
0.278796921,0.046146367,-0.08246588,-0.378990701
-0.184114174,-0.231526213,-0.107522892,-0.485400521
-0.299667497,0.288559928,0.011317339,-0.847308025
-0.619323998,-0.239715913,0.196344268,-0.34495031
-0.518175333,-0.094985938,-0.194118914,-0.688843065
-1.005530435,0.117520063,0.085855546,-0.556877392
-1.141862901,-0.375376547,0.026149066,-0.454289057
-0.800789424,-0.017717867,-0.26500957,-0.909697998
-0.598151865,0.046006095,0.443489959,-0.658231933
-1.29916388,-0.391926883,0.076164008,-0.712416169
-0.643572844,-0.006780752,-0.145968864,-0.584415645
-0.661927213,-0.42851213,-0.194697236,-0.592989478
-0.958304838,-0.070240811,0.311116226,-0.235587596
-0.751283572,-0.188760923,0.000279802,-0.136910167
-1.427852162,0.084220035,0.17509871,-0.586405051
-0.808545748,-0.192526929,-0.348139142,-0.712500216
-0.55411804,0.079378674,0.183243096,-0.177905608
-1.208651043,-0.661129266,0.272726686,-0.580721771
-0.730524519,-0.004862664,0.098780455,-0.575599833
-0.55450207,-0.388803464,-0.018717465,-0.651495053
-0.780190387,0.012493256,-0.098488805,-0.679053922
-0.189879384,-0.285582461,0.048524544,-0.189775305
-0.57256327,-0.121413415,-0.059793956,-0.667333827
-0.159027969,0.424426066,0.4607185,0.056618199
-0.874104938,0.057315321,0.205509753,-0.022912078
-0.37537533,0.279984892,0.235242119,-0.810050245
-1.142542483,-0.468990616,0.287808362,-0.405163503
-1.55735811,-0.534546921,0.221314568,-0.331718866
-0.983518561,-0.362645172,0.049252836,-0.357366728
-0.52631404,0.128522004,0.260681986,-0.252761644
-0.866945697,0.024792193,0.669936625,-0.502781538
-0.188587587,0.401257289,0.269078682,0.128769605
-0.839546315,-0.146235903,-0.233776584,-0.711125509
-0.719842658,0.153887767,0.320553266,-0.126903614
-0.863124983,0.054831782,0.342646466,-0.34715146
-0.876455206,-0.02128449,0.14617126,-0.756402553
-0.788375263,-0.340232484,0.420559362,0.033711765
-0.973600418,-0.064128211,-0.127621433,-0.155493687
-1.143509523,0.004672264,0.077195375,-0.634908876
-0.878058931,-0.574742048,0.094514234,-0.19687205
-0.916967618,0.080749725,0.318876818,-0.089181098
-0.692567843,-0.017985794,0.413528119,-0.269964924
-0.381012862,-0.120699657,0.276707868,-0.18796695
-0.897921759,-0.25042356,-0.096559925,-0.61674428
-1.158594449,-0.107216187,0.266023677,-0.053089623
-0.498406644,0.063355031,-0.215030148,-1.33641891
0.041831877,0.230956946,0.013081718,-0.492908925
-0.292049789,0.496975709,0.111181971,-0.094408513
-0.044008452,-2.451610582,0.286703899,-0.332424742
-0.044008452,0.008797505,0.131386908,-0.312748458
-1.018260326,-2.451610582,-0.139757259,-0.323045761
-0.989204879,-1.013534726,0.12873322,-0.591378378
-0.444563529,0.211692237,0.343676319,-0.448329755
-0.88639595,-0.467661186,0.513514696,-0.199368002
-0.130634434,0.197304551,0.204960574,-0.179751408
-0.489310803,-0.08840433,0.184583543,-0.318188571
0.406409056,1.298039217,0.158128458,-0.506790103
-0.880347995,0.394539027,1.062465161,0.200898724
-0.883150449,0.947589258,0.726756049,-0.370574603
-1.441737055,-0.349275947,0.43991113,-0.349139324
-1.849550591,-0.019971365,0.370573601,-0.526555663
-0.745489492,1.447535453,0.739772744,-0.131603879
-0.981975771,0.831369885,1.075859372,0.316560261
-0.635571243,0.876853107,0.848751672,0.026753904
-1.003846831,0.640503559,0.883424466,-0.313554909
-0.149933419,1.295145731,0.904910711,-0.147256594
-0.506782162,0.859840446,0.714155218,-0.060332537
0.267392067,1.29449014,0.764870488,-0.028188019
-0.851775126,0.434675873,0.814818551,-0.125603568
-1.009690519,0.702399619,0.731276057,-0.384196208
-0.676089957,0.99440898,0.795951862,-0.095099022
-0.445443575,1.210011607,0.658972548,-0.195442647
-0.217645142,1.124195724,0.715039041,-0.417525208
-0.437934456,-2.451610582,0.81925165,-0.212861416
-0.840622779,1.080055701,1.030530377,0.035547359
-1.02388556,-0.021186003,0.877756472,-0.182359135
-1.196159315,0.368439067,1.088690905,0.148721147
-1.259025889,0.953542647,1.179344659,0.310255834
0.796536353,-2.451610582,1.116640127,0.10056086
-0.470339907,0.610690916,0.923611093,-0.066216666
-0.707337612,1.011834788,1.005591602,0.219610267
0.254468661,1.030944704,0.957957009,0.094121196
-0.87475477,0.762341291,1.129563073,0.395050432
-1.079781116,0.2959562,0.921934125,-0.162174761
-0.744089704,0.85171836,1.054729255,0.144452299
-0.835759516,0.897974133,1.133751106,0.232216684
-0.182746808,1.71949713,0.841034582,-0.066573168
-0.811200797,0.725303119,0.855849662,-0.262537044
-1.302778313,0.528992232,0.642378747,-0.576117118
-0.990011167,0.692011125,0.85656833,-0.254572278
-0.890429506,1.052012174,0.831696512,-0.049528949
-1.145179313,0.998619396,0.754491045,-0.139715955
-1.462237814,0.780536288,0.84452735,-0.034774345
-0.939097756,0.93847645,0.891740981,0.053170178
-0.82977535,0.69177785,0.939716933,0.139858453
-0.938518856,0.487616838,0.512945156,-0.358594146
-1.07673487,-2.451610582,0.61568207,0.036359201
-0.412218638,0.682692177,0.496531176,-0.226696729
-1.07673487,1.27239501,1.234153103,0.223598656
-0.78784154,0.581054134,0.903079532,-0.018206521
-0.86200135,0.745838547,1.248114509,0.064477971
-0.540661485,0.924184776,1.071025119,0.059782088
-0.332014964,0.991941184,1.084991945,0.186836252
-0.705572453,0.863446902,1.068705917,0.271954893
-1.006054094,0.875078118,1.005272785,0.157856842
-0.840586822,0.336876174,1.063553712,-0.219950724
-0.82232528,0.69651634,0.816911747,-0.08450712
-1.620556688,0.167717055,0.974181731,-0.218840491
-1.217293106,0.429482064,0.712529032,-0.336333284
-0.484858874,1.034069976,1.320223981,0.414233646
-1.219192818,0.725222304,1.298909636,0.257276317
-0.839043167,1.35333003,1.211833879,0.211624967
-0.887501926,-0.165918714,0.115345568,-0.351667449
-1.239141848,-0.552072845,0.012146463,-0.405414017
-1.555463576,-0.405327496,0.259323245,-0.900176313
-1.216154392,-0.675714751,0.305625015,0.0551245
-1.849550591,-1.11905681,-0.214729397,-0.240885764
-0.789411809,-0.454535124,0.442801572,-0.528500456
-0.927662638,-0.676912885,0.158262403,-0.73567041
-0.932687677,-1.026098904,0.216783181,-0.710551389
-0.978553544,-0.786887876,0.158488062,-0.171678807
-1.849550591,-0.514951305,0.212782458,0.015142369
-0.055455087,0.399052213,0.029312046,-0.106035449
-0.5524041,-0.702306285,-0.357020329,-0.617843797
-0.340586602,-0.416725339,0.370615564,-0.495989449
-0.868369687,-0.6427341,0.055060737,-0.409107933
-1.064447568,-0.745169742,-0.136394138,-0.217517704
-1.849550591,-0.750485579,0.011375992,-0.558074458
-1.602274331,-0.655851072,0.314948795,-0.143201559
-0.853886053,0.428289779,0.625528733,-0.842649606
-0.929970091,-0.470790567,0.352095002,-0.479797122
-0.826283458,-0.265487567,0.150007434,0.012867573
-0.653072131,-0.569858974,-0.175727255,-0.288063192
-0.916944871,-0.450974239,0.361796576,-0.015183101
-0.616875847,-0.070809513,0.113537998,-0.127411195
-1.305922219,-0.64809073,-0.280794434,-0.660099121
-0.630488185,-0.255776251,0.135215169,-0.328583856
-0.553540669,-0.034044104,0.067308889,0.026827601
-0.770803454,-0.336432409,0.447784341,-0.674518838
-0.306406158,0.483982099,-0.292374414,-1.030643278
-0.445943969,-0.329900748,0.028280959,-0.054153886
-1.00927016,-0.05133567,0.118058463,0.446840396
-0.785910867,-0.268474561,-0.267381288,-0.279013553
-1.323797167,-0.304483221,0.134338219,-0.596576438
-1.134680258,-1.041871721,-0.575581966,-0.570901809
-0.59462598,-2.451610582,-0.302905824,-0.670537008
-0.59462598,-0.07767253,0.024675721,-0.02535564
-0.95551132,-0.364236735,0.069953578,-0.048471476
-1.849550591,-0.92357459,-0.407178793,-0.402163099
-1.1459077,-0.333063931,0.173389974,-0.255098629
-0.697715176,-0.564822107,0.08363786,-0.029539255
-0.596471956,-0.44279869,0.220353513,-0.45523025
-0.868260262,-0.234246866,0.104297923,-0.066133601
-1.184527028,-0.138459715,0.14551517,-0.618928659
-0.88298311,-1.044473523,0.416885268,-0.475105767
-1.438146497,-0.893846387,-0.389377539,-0.688398959
-1.484691137,-0.741972654,0.039154917,-0.289632557
-1.250320333,-0.865577845,-0.248362185,-0.162570826
-0.785736563,-0.064561544,0.328251363,0.41446194
0.116125716,-0.427182405,0.190385857,0.695531127
-0.863589025,-0.233472899,-0.122201781,-0.355917077
-1.205532078,-0.422115326,-0.258957303,-0.515021864
-0.32740962,-0.592225841,-0.361684542,0.109418958
-0.847424746,-0.20530387,-0.242939337,-0.22929436
-0.819510635,-0.09475832,0.046485897,-0.027961841
-1.849550591,-0.818859198,-0.386395973,-0.345279751
-1.849550591,-0.594504414,0.320816517,-0.742853515
-0.791279597,0.022349888,-0.038098698,-0.269764041
-1.385113128,-2.451610582,-0.144696201,-0.753910782
-1.51608273,-0.671544609,-0.520826914,-0.349289081
-0.734298028,-0.041587901,0.103334726,-0.024806608
-0.789437659,-0.162306212,-0.287963679,-0.697891046
-0.361833293,0.111921582,-0.030426265,0.110356338
-0.362676139,0.128078291,-0.017891707,0.279899747
-0.690142974,-0.08618975,0.058029459,0.294539021
-0.690142974,-2.451610582,-0.247488668,0.150279321
-1.051011207,0.123287093,0.12338522,-0.21063463
-1.189645112,-0.448742181,-0.384293765,-0.84714412
-1.123717028,-0.900688147,0.066394074,0.208523549
-0.898376723,-0.163237674,-0.018010105,-0.709319096
-1.276277431,-0.134119554,-0.068149751,0.282946342
-0.864019866,-0.480415344,-0.198124466,-0.638245431
-0.593123524,-0.072653578,-0.178948535,-0.603625026
-0.561425314,-0.248501666,0.322124461,-0.112275946
-0.863304024,-0.299060854,0.077483418,0.113774075
-0.986292449,-0.765330021,-0.366090611,-0.341967666
-1.21184088,-0.226082886,-0.152192718,0.069590669
-0.815598504,-0.618711614,-0.480313579,-0.671838548
-1.379430972,-0.287015268,0.099716551,-0.632507522
-1.258992357,-0.309049833,0.109837652,-0.301143112
-1.849550591,-0.336733079,-0.381411719,0.098118837
-0.961151888,0.35018368,-0.065600568,0.333148278
-1.310084141,-0.193474828,0.387775188,-0.452529039
-1.849550591,-0.543468307,-0.438815437,-1.022801871
-0.818807944,-0.490279245,0.040029508,-0.356562059
-0.893723908,-0.254659957,-0.108014204,0.188089144
-0.98088628,-0.347612257,-0.334833896,-0.525984086
-0.944771242,-0.103175203,0.119875166,0.064005725
-0.69644003,0.225647236,-0.006188625,0.03881937
-1.471322282,-0.204607763,-0.056665768,-0.696075092
-0.960679605,-0.400453016,-0.015812111,-0.017227401
-1.08503837,-0.15314571,-0.19414028,-0.023324991
-0.783723485,-0.425144427,-0.119515706,-0.160628406
-1.02339693,-0.303827278,-0.130459776,0.093454714
-1.626738648,-0.650793769,0.041482366,0.141747659
-0.783723485,-2.451610582,-0.185984204,-0.324886735
-1.477738149,-0.659213547,0.100101993,-0.497088482
-0.579518914,-0.185120117,-0.27194325,-0.549801621
-0.658479831,-0.451492164,0.074575233,-0.687129354
-1.282521703,-0.658287297,0.017426127,-0.66279004
0.237343465,0.45845893,0.177447707,-0.616999742
-0.183381483,-2.451610582,0.343001484,-0.425815436
-0.125343966,-0.149988769,-0.009810898,-0.613379754
0.023910327,0.384210742,0.015661929,-0.520273135
-0.325959669,-0.415302341,0.217240424,-0.833262625
-0.581978551,-0.617772472,0.289064042,-0.800644332
-0.022209609,0.294514788,-0.929386943,-1.01402931
-0.525723208,-0.287087463,0.011828595,-1.30467134
-0.357506783,-0.145015013,0.120847983,-0.531035398
0.066273475,-0.205296648,0.025215711,-0.549374295
0.066273475,-2.451610582,0.068316115,-0.562350265
0.468043373,0.478788397,0.199401223,-0.634128243
